id;active;name;categories;price;tax_rules_ID;wholesale_price;on_sale;discount_amount;discount_percent;discount_from;discount_to;reference;supplier_reference;supplier;manufacturer;EAN13;UPC;ecotax;width;height;depth;weight;quantity;minimal_quantity;visibility;additional_shipping_cost;unity;unit_price;short_description;description;tags;meta_title;meta_keywords;meta_description;url_rewrite;text_when_in_stock;text_when_backorder_allowed;available_for_order;product_available_date;product_creation_date;show_price;image_urls;delete_existing_images;feature;available_online_only;condition_;customizable;uploadable;text_fields;out_of_stock;shop_id;advanced_stock_management;depends_on_stock;warehouse
2178;1;"STRATA BUBBLE GUM";10;24.793388;1;;0;NULL;NULL;;;;;;133;;;;;;;;0;1;;;;;;"<p><strong>GAFA CROSS/ENDURO STRATATA BUBBLE GUM</strong></p>
<p>Cambia tu percepci&oacute;n de lo que se puede esperar de un gafas de 30&euro;. Con la Strata, nos dispusimos a redefinir los est&aacute;ndares de lo que debe ser una de las gafas de primer nivel. Experimenta un rendimiento elevado y confort a un precio excepcional.&nbsp;</p>
<p><span style=""text-decoration: underline;"">Caracter&iacute;sticas:</span></p>
<p>Sencillez: Todas las gafas 100% MX comparten la misma lente y el perfil de corte.Montura: La curvatura adecuada para la comodidad y el gran campo de visi&oacute;n.</p>
<p>Espuma: Felpa, de doble cara en capas de espuma que absorben el sudor.</p>
<p>Lente: Anti-niebla, Anti-rayas de Lexan&reg; para una visi&oacute;n perfecta completa con pasadores de corte.</p>
<p>Correa: Correa de silicona recubierta de 40mm que mantiene las gafas en su lugar.</p>
<p>Marco: Construido de polyuretano flexible y durable que ofrece un acabado mate y brillo combinado.</p>
<p>En la caja: Una bolsa de microfibra para la limpieza y el almacenamiento.</p>";cross,trial,casual,;"STRATA BUBBLE GUM";;;gafas-100-strata-bubble-gum;"En stock";"Bajo pedido";1;2014-11-22;2014-11-22;1;http://bubumotos.com/data/producto/grande/1416679720_strata_bubble_gum.jpg,http://bubumotos.com/data/producto/grande/1416679723_strata.jpg;1;;0;;0;0;0;0;1;0;0;0
2179;1;"STRATA SLASH";10;24.793388;1;;0;NULL;NULL;;;;;;133;;;;;;;;0;1;;;;;;"<p><strong>GAFA CROSS/ENDURO STRATATA SLASH</strong></p>
<p>Cambia tu percepci&oacute;n de lo que se puede esperar de un gafas de 30&euro;. Con la Strata, nos dispusimos a redefinir los est&aacute;ndares de lo que debe ser una de las gafas de primer nivel. Experimenta un rendimiento elevado y confort a un precio excepcional.</p>
<p><span style=""text-decoration: underline;"">&nbsp;Caracter&iacute;sticas:</span></p>
<p>Sencillez: Todas las gafas 100% MX comparten la misma lente y el perfil de corte.</p>
<p>Montura: La curvatura adecuada para la comodidad y el gran campo de visi&oacute;n.</p>
<p>Espuma: Felpa, de doble cara en capas de espuma que absorben el sudor.</p>
<p>Lente: Anti-niebla, Anti-rayas de Lexan&reg; para una visi&oacute;n perfecta completa con pasadores de corte.</p>
<p>Correa: Correa de silicona recubierta de 40mm que mantiene las gafas en su lugar.</p>
<p>Marco: Construido de polyuretano flexible y durable que ofrece un acabado mate y brillo combinado.</p>
<p>En la caja: Una bolsa de microfibra para la limpieza y el almacenamiento.</p>";cross,trial,casual,;"STRATA SLASH";;;gafas-100-strata-slash;"En stock";"Bajo pedido";1;2014-11-22;2014-11-22;1;http://bubumotos.com/data/producto/grande/1416681363_strata_slash.jpg,http://bubumotos.com/data/producto/grande/1416682454_strata.jpg;1;;0;;0;0;0;0;1;0;0;0
2180;1;"STRATA SUIT";10;24.793388;1;;0;NULL;NULL;;;;;;133;;;;;;;;1;1;;;;;;"<p><strong>GAFA CROSS/ENDURO STRATATA SUIT</strong></p>
<p>Cambia tu percepci&oacute;n de lo que se puede esperar de un gafas de 30&euro;. Con la Strata, nos dispusimos a redefinir los est&aacute;ndares de lo que debe ser una de las gafas de primer nivel. Experimenta un rendimiento elevado y confort a un precio excepcional.&nbsp;</p>
<p><span style=""text-decoration: underline;"">Caracter&iacute;sticas:</span></p>
<p>Sencillez: Todas las gafas 100% MX comparten la misma lente y el perfil de corte.</p>
<p>Montura: La curvatura adecuada para la comodidad y el gran campo de visi&oacute;n.</p>
<p>Espuma: Felpa, de doble cara en capas de espuma que absorben el sudor.</p>
<p>Lente: Anti-niebla, Anti-rayas de Lexan&reg; para una visi&oacute;n perfecta completa con pasadores de corte.</p>
<p>Correa: Correa de silicona recubierta de 40mm que mantiene las gafas en su lugar.</p>
<p>Marco: Construido de polyuretano flexible y durable que ofrece un acabado mate y brillo combinado.</p>
<p>En la caja: Una bolsa de microfibra para la limpieza y el almacenamiento.</p>";cross,trial,casual,;"STRATA SUIT";;;gafas-100-strata-suit;"En stock";"Bajo pedido";1;2014-11-22;2014-11-22;1;http://bubumotos.com/data/producto/grande/1416681862_strata_suit.jpg,http://bubumotos.com/data/producto/grande/1416682349_strata.jpg;1;;0;;0;0;0;0;1;0;0;0
2181;1;"ACCURI ROLLERBALL MIRROR SILVER";10;45.454545;1;;0;NULL;NULL;;;;;;133;;;;;;;;0;1;;;;;;"<p><strong>GAFA CROSS/ENDURO ACCURI ROLLER MIRROR</strong></p>
<p>Enfoque, un punto en el que un objeto debe estar situado con respecto a una lente de una imagen para estar bien definido. Una lente delgada es todo lo que se interponga en tu camino cuando est&aacute;s enfocando. El Accuri puede ayudarle a concentrarse en su competici&oacute;n, lo que le permite la oportunidad de darlo todo en la pista.&nbsp;<span style=""font-size: 10px;"">100%, el Esp&iacute;ritu de Racing.</span></p>
<p><span style=""text-decoration: underline;"">Caracter&iacute;sticas:</span></p>
<p>Sencillez: Todas las gafas 100% MX comparten la misma lente y el perfil de corte.</p>
<p>Montaje: La curvatura adecuada para la comodidad.</p>
<p>Espuma: Triple capa de espuma absorvente de humedad.</p>
<p>Lente: Con revestimiento antiniebla lente de Lexan para una visi&oacute;n perfecta.</p>
<p>Correa: 45 mm de ancho, recubierta de silicio que evita el deslizamiento.</p>
<p>Marco: Construido en polyuretano flexible pero resistente.</p>
<p>En la caja: Espejo lente Anti-niebla (Opcional). Lente clara extra y&nbsp;<span style=""font-size: 10px;"">bolsa</span></p>";cross,trial,casual,;"ACCURI ROLLERBALL MIRROR SILVER";;;gafas-100-accuri-rollerball-mirror-silver;"En stock";"Bajo pedido";1;2014-11-25;2014-11-25;1;http://bubumotos.com/data/producto/grande/1416908738_accuri_rollerball_mirror.jpg,http://bubumotos.com/data/producto/grande/1416910235_accuri_rollerball_clear.jpg,http://bubumotos.com/data/producto/grande/1416910225_accuri_rollerball_smoke.jpg,http://bubumotos.com/data/producto/grande/1416910160_accuri.jpg,http://bubumotos.com/data/product;1;;0;;0;0;0;0;1;0;0;0
2182;1;"RACECRAFT PRIUM SILVER MIRROR";10;61.983471;1;;0;NULL;NULL;;;;;;133;;;;;;;;0;1;;;;;;"<p><strong>RACECRAFT PRIUM GREY/ORANGE SILVER MIRROR</strong></p>
<p>El Racecraft representa nuestro compromiso para proporcionar al corredor una experiencia mejorada, ya que proporcionando a los corredores un mayor nivel de funcionalidad y una visi&oacute;n precisa. La s&iacute;ntesis de la ingenier&iacute;a de precisi&oacute;n y un dise&ntilde;o minimalista son el resultado de una gafa de primera que realiza y se siente tan grande como parece.</p>
<p><strong>Caracteristicas:</strong></p>
<p>Estabilizadores: Ayudan a lograr un ajuste perfecto y el equilibrio.</p>
<p>Protector de nariz extra&iacute;ble: La uni&oacute;n de la protecci&oacute;n de nariz 100% es una incorporaci&oacute;n &uacute;nica de la trama del co-modelaje para asegurar la estabilidad y protecci&oacute;n en la mayor&iacute;a de las pruebas.</p>
<p>Espuma: Espuma de triple capa para mayor absorci&oacute;n de la humedad.</p>
<p>Lente: Con revestimiento antiniebla lente de Lexan para una visi&oacute;n perfecta.</p>
<p>Correa: 45 mm de ancho, recubierta de silicio que evita el deslizamiento.</p>
<p>Co Modelaje: Esta caracter&iacute;stica permite la incorporaci&oacute;n de tecnolog&iacute;as de patente pendiente en el bastidor, mientras que mantiene el 100% de rendimiento y el estilo verdadero.</p>
<p>Entradas de aire: Patente tecnol&oacute;gica pendiente canales de aire en la espuma que ayudan en la eliminaci&oacute;n de la humedad.</p>
<p>Tear off: 20 unidades en la caja</p>
<p>En la caja: Protector de nariz - &nbsp;Lente espejo Anti-niebla (opcional) - Lente clara extra - Tear off - Bolsa</p>";cross,trial,casual,;"RACECRAFT PRIUM SILVER MIRROR";;;gafas-100-racecraft-prium-silver-mirror;"En stock";"Bajo pedido";1;2014-11-25;2014-11-25;1;http://bubumotos.com/data/producto/grande/1416911230_racecraft_prium.jpg,http://bubumotos.com/data/producto/grande/1416916157_racecraft_prium_clear_lense.jpg,http://bubumotos.com/data/producto/grande/1416916105_silver_mirror_lense.jpg,http://bubumotos.com/data/producto/grande/1416913533_racecraft.jpg;1;;0;;0;0;0;0;1;0;0;0
2183;1;"RACECRAFT BLACK RED";10;49.545455;1;;0;NULL;NULL;;;;;;133;;;;;;;;0;1;;;;;;"<p><strong>RACECRAFT BLACK RED</strong></p>
<p>El Racecraft representa nuestro compromiso para proporcionar al corredor una experiencia mejorada, ya que proporcionando a los corredores un mayor nivel de funcionalidad y una visi&oacute;n precisa. La s&iacute;ntesis de la ingenier&iacute;a de precisi&oacute;n y un dise&ntilde;o minimalista son el resultado de una gafa de primera que realiza y se siente tan grande como parece.</p>
<p><span style=""text-decoration: underline;"">Caracteristicas:</span></p>
<p>Estabilizadores: Ayudan a lograr un ajuste perfecto y el equilibrio.</p>
<p>Protector de nariz extra&iacute;ble: La uni&oacute;n de la protecci&oacute;n de nariz 100% es una incorporaci&oacute;n &uacute;nica de la trama del co-modelaje para asegurar la estabilidad y protecci&oacute;n en la mayor&iacute;a de las pruebas.</p>
<p>Espuma: Espuma de triple capa para mayor absorci&oacute;n de la humedad.</p>
<p>Lente: Con revestimiento antiniebla lente de Lexan para una visi&oacute;n perfecta.</p>
<p>Correa: 45 mm de ancho, recubierta de silicio que evita el deslizamiento.</p>
<p>Co Modelaje: Esta caracter&iacute;stica permite la incorporaci&oacute;n de tecnolog&iacute;as de patente pendiente en el bastidor, mientras que mantiene el 100% de rendimiento y el estilo verdadero.</p>
<p>Entradas de aire: Patente tecnol&oacute;gica pendiente canales de aire en la espuma que ayudan en la eliminaci&oacute;n de la humedad.</p>
<p>Tear off: 20 unidades en la caja</p>
<p>En la caja: Protector de nariz - &nbsp;Lente espejo Anti-niebla (opcional) - Tear off - Bolsa</p>";cross,trial,casual,;"RACECRAFT BLACK RED";;;gafas-100-racecraft-black-red;"En stock";"Bajo pedido";1;2014-11-25;2014-11-25;1;http://bubumotos.com/data/producto/grande/1416915401_racecraft_black_red.jpg,http://bubumotos.com/data/producto/grande/1416915405_racecraft.jpg;1;;0;;0;0;0;0;1;0;0;0
2184;1;"RACECRAFT NEON SIGN RED MIRROR";10;61.983471;1;;0;NULL;NULL;;;;;;133;;;;;;;;1;1;;;;;;"<p><strong>RACECRAFT NEON SIGN RED MIRROR</strong></p>
<p>El Racecraft representa nuestro compromiso para proporcionar al corredor una experiencia mejorada, ya que proporcionando a los corredores un mayor nivel de funcionalidad y una visi&oacute;n precisa. La s&iacute;ntesis de la ingenier&iacute;a de precisi&oacute;n y un dise&ntilde;o minimalista son el resultado de una gafa de primera que realiza y se siente tan grande como parece.</p>
<p><span style=""text-decoration: underline;"">Caracteristicas:</span></p>
<p>Estabilizadores: Ayudan a lograr un ajuste perfecto y el equilibrio.</p>
<p>Protector de nariz extra&iacute;ble: La uni&oacute;n de la protecci&oacute;n de nariz 100% es una incorporaci&oacute;n &uacute;nica de la trama del co-modelaje para asegurar la estabilidad y protecci&oacute;n en la mayor&iacute;a de las pruebas.</p>
<p>Espuma: Espuma de triple capa para mayor absorci&oacute;n de la humedad.</p>
<p>Lente: Con revestimiento antiniebla lente de Lexan para una visi&oacute;n perfecta.</p>
<p>Correa: 45 mm de ancho, recubierta de silicio que evita el deslizamiento.</p>
<p>Co Modelaje: Esta caracter&iacute;stica permite la incorporaci&oacute;n de tecnolog&iacute;as de patente pendiente en el bastidor, mientras que mantiene el 100% de rendimiento y el estilo verdadero.</p>
<p>Entradas de aire: Patente tecnol&oacute;gica pendiente canales de aire en la espuma que ayudan en la eliminaci&oacute;n de la humedad.</p>
<p>Tear off: 20 unidades en la caja</p>
<p>En la caja: Protector de nariz - &nbsp;Lente espejo Anti-niebla (opcional) - Lente clara extra - Tear off - Bolsa</p>";cross,trial,casual,;"RACECRAFT NEON SIGN RED MIRROR";;;gafas-100-racecraft-neon-sign-red-mirror;"En stock";"Bajo pedido";1;2014-11-25;2014-11-25;1;http://bubumotos.com/data/producto/grande/1416916078_racecraft_neon_sign.jpg,http://bubumotos.com/data/producto/grande/1416916756_red_mirror_lense.jpg,http://bubumotos.com/data/producto/grande/1416916085_racecraft_clear_lense_nose.jpg,http://bubumotos.com/data/producto/grande/1416916079_racecraft.jpg;1;;0;;0;0;0;0;1;0;0;0
2185;1;"DIABOLOS SUZUKI GSR600";61;17.000000;1;;0;NULL;NULL;;;;;;92;;;;;;;;0;1;;;;;;"<p>Gu&iacute;a de encaje con el caballete para elevar la motocicleta de forma r&aacute;pida y segura.&nbsp;Fabricado a partir de una masa de aluminio fresada y anodizada para una mayor robustez.&nbsp;Di&aacute;bolo y rosca mecanizado en un mismo bloque facilitando el montaje en la motocicleta.&nbsp;Se sirven por parejas.</p>
<p>Azul REF. 5923A</p>
<p>Negro REF. 5923N</p>
<p>Oro REF. 5923O</p>
<p>Plata REF. 5923P</p>
<p>Rojo REF. 5923R&nbsp;</p>";carretera,;"DIABOLOS SUZUKI GSR600";;;accesorio-puig-diabolos-suzuki-gsr600;"En stock";"Bajo pedido";1;2014-11-25;2014-11-25;1;http://bubumotos.com/data/producto/grande/1416938130_puig15178.jpg,http://bubumotos.com/data/producto/grande/1416938138_puig15181.jpg,http://bubumotos.com/data/producto/grande/1416938134_puig15175.jpg,http://bubumotos.com/data/producto/grande/1416938125_diabolos_puig_18135.jpg;1;;0;;0;0;0;0;1;0;0;0
2186;1;"CONTRAPESOS MANILLAR CORTO GSX-R600";61;13.198347;1;;0;NULL;NULL;;;;;;92;;;;;;;;0;1;;;;;;"<p><strong>CONTRAPESOS MANILLAR CORTOS SUZUKI GSX-R600</strong>&nbsp;</p>
<p>Contrapesos cortos mecanizados a partir de un bloque de aluminio, con un dise&ntilde;o t&eacute;cnico y de lo m&aacute;s racing.&nbsp;De montaje f&aacute;cil y preciso,&nbsp;no es necesaio hacer&nbsp;modificaci&oacute;nes&nbsp;en la motocicleta.&nbsp;Se sirven por parejas.</p>
<p>Dos modelos disponibles:</p>
<p>- Modelo CORTO&nbsp;20mm, peso reducido a 36 gramos.</p>
<p>- Modelo RACE&nbsp;8mm, peso reducido a 32 gramos.</p>
<p>Azul REF. 6193A</p>
<p>Negro REF. 6193N</p>
<p>Oro REF. 6193O</p>
<p>Plata REF. 6193P</p>
<p>Rojo REF. 6193R</p>
<p>S&iacute;mil carbono REF. 6193C&nbsp;</p>";carretera,;"CONTRAPESOS MANILLAR CORTO GSX-R600";;;accesorio-puig-contrapesos-manillar-corto-gsx-r600;"En stock";"Bajo pedido";1;2014-11-25;2014-11-25;1;http://bubumotos.com/data/producto/grande/1416938874_puig20119.jpg,http://bubumotos.com/data/producto/grande/1416938886_puig20124.jpg,http://bubumotos.com/data/producto/grande/1416938883_puig20123.jpg,http://bubumotos.com/data/producto/grande/1416938864_contrapeso_manillar_corto.jpg;1;;0;;0;0;0;0;1;0;0;0
2188;1;"RPHA ST BALMER MC5";7,40;330.495868;1;;1;40.00;10.002501;;;;;;45;;;;;;;;0;1;;;;;;"<p><strong>CASCO HJC RPHA ST. BALMER MC5</strong></p>
<p>Casco integral HJC con pantalla solar integrada: la pantalla solar ahumada es de f&aacute;cil y r&aacute;pido desmontaje.</p>
<p>Ventilaci&oacute;n superior Max Air-flow: ventilaci&oacute;n con entrada variable del flujo de aire, f&aacute;cilmente regulable con guantes.</p>
<p>Sistema autom&aacute;tico de cierre de pantalla mediante palanca de control con resorte. 5mm</p>
<p>- Posici&oacute;n inicial de pantalla tras liberaci&oacute;n del sistema de cierre.</p>
<p>Sistema de recambio de pantalla RapidFire&trade;: mecanismo de trinquete simple y seguro que garantiza, sin necesidad de usar herramientas, un desmontaje ultrar&aacute;pido y eficiente.</p>
<p>Pantalla preparada para Pinlock&reg;.</p>
<p>Se incluye lente anti-vaho Pinlock&reg; 100% Max Vision.</p>
<p>El RPHA ST viene en 3 calotas&nbsp;distintas para un perfecto y&nbsp;compacto dimensionado:</p>
<p>1&ordf; calota&nbsp;para un tallaje XS-S,</p>
<p>2&ordf; calota para un&nbsp;tallaje M-L</p>
<p>3&ordf; calota para un tallaje XL-XXL.</p>
<p>Interiores SilveroolPlus&trade; (Ginkgo): interior drenante de la humedad y sin olores, con tejido plateado anti-bacteriano.</p>
<p>Tanto las carrilleras como la coronilla son desmontables y lavables.</p>
<p>Moldeado EPS de calota que permite el uso normal de gafas para la vista o de sol.</p>";carretera,;"RPHA ST BALMER MC5";;;casco-integral-hjc-rpha-st-balmer-mc5;"En stock";"Bajo pedido";1;2014-11-27;2014-11-27;1;http://bubumotos.com/data/producto/grande/1417109029_rpha_st_balmer.jpg;1;;0;;0;0;0;0;1;0;0;0
2189;1;"VX15 EVO AIR STADIUM";7,40;140.413223;1;;1;14.00;8.240141;;;;;;79;;;;;;;;1;1;;;;;;"<p><strong>VX-15 EVO AIR STADIUM</strong></p>
<p>Casco fabricado con dos tallas de calota externa fabicado con&nbsp;resinas termopl&aacute;sticas inyectadas: dise&ntilde;o silencioso y probado en t&uacute;nel aerodin&aacute;mico para la m&aacute;xima comodidad&nbsp;que incorpora el AIRFIT CONCEPT: La bomba permite al motorista personalizar el ajuste del casco gracias a las almohadillas montadas en cojines de aire regulables con atenuaci&oacute;n sonora suplementaria. &iexcl;Exclusivamente&nbsp;SCORPION&nbsp;EXO!</p>
<p>Interior KWIKWICK2&reg; LINER, hypoal&eacute;rgico, desmontable, lavable a m&aacute;quina, muy suave al tacto, el KWICKWICK2 de la nueva colecci&oacute;n ScorpionExo&reg; es realmente un guante a medida para su cabeza.</p>
<p>Mentonera revestido de&nbsp;EPS&nbsp;para una protecci&oacute;n suplementariaVisera aerodin&aacute;mica completamente regulable.</p>
<p>Reduce la elevaci&oacute;n a velocidad elevada.</p>
<p>Sistema de ventilaci&oacute;n: los grandes colectores de admisi&oacute;n y los orificios aerodin&aacute;micos traseros de ventilaci&oacute;n maximizan el flujo de aire a trav&eacute;s del casco.</p>
<p>Gran abertura a la altura de los ojos: se adapta a todas las gafas y permite una visibilidad m&aacute;xima.</p>
<p>Sujeci&oacute;n de la correa: mantiene las correas de las gafas en su sitio.</p>
<p>Kits de acolchado y almohadilla personalizados: disponibles con llamativos dibujos.</p>
<p>Cierre de la yugular con anillos dobleD</p>
<p><a href=""http://www.scorpionsports.eu/espanol/productos/cascos/cascos-cross/vx-15-evo-air/vx-15-evo-air.html"" target=""_blank"">http://www.scorpionsports.eu/espanol/productos/cascos/cascos-cross/vx-15-evo-air/vx-15-evo-air.html</a></p>
<p>&nbsp;</p>
<p>&nbsp;</p>";cross,trial,casual,;"VX15 EVO AIR STADIUM";;;casco-integral-scorpion-vx15-evo-air-stadium;"En stock";"Bajo pedido";1;2014-11-28;2014-11-28;1;http://bubumotos.com/data/producto/grande/1417166028_2015-vx-15-stadium-negro-azul-rojo.jpg,http://bubumotos.com/data/producto/grande/1417166184_calotas.jpg;1;;0;;0;0;0;0;1;0;0;0
2190;1;"RPHA 10 PLUS LORENZO MONSTER REPLICA II";7,40;413.140496;1;;1;49.95;9.991998;;;;;;45;;;;;;;;1;1;;;;;;"<p><strong>RPHA 10 PLUS LORENZO MONSTER REPLICA II</strong>&nbsp; &nbsp; &nbsp;</p>
<table border=""0"">
<tbody>
<tr>
<td>Casco&nbsp;</td>
<td>Integral</td>
</tr>
<tr>
<td>Marca&nbsp;</td>
<td>HJC</td>
</tr>
<tr>
<td>Modelo</td>
<td>RPHA 10 Plus</td>
</tr>
<tr>
<td>Gama</td>
<td>Lorenzo Monster R&eacute;plica II</td>
</tr>
<tr>
<td>Composici&oacute;n</td>
<td>Fibra carbono, fibra de vidrio y Aramida</td>
</tr>
<tr>
<td>Calota</td>
<td>Premium Integrated Matrix (PIM)</td>
</tr>
<tr>
<td>N&ordm; Calotas</td>
<td>3</td>
</tr>
<tr>
<td>Tallas</td>
<td>XXS-XS-S-M-L-XL-2XL</td>
</tr>
<tr>
<td>Interior</td>
<td>SilverCoolPlus&trade; (Ginkgo)</td>
</tr>
<tr>
<td>Pantalla</td>
<td>HJ-20P 2D&nbsp;RapidFire&trade;</td>
</tr>
<tr>
<td>Visor</td>
<td>Anti-UV / Anti-Raya</td>
</tr>
<tr>
<td>Pinlock</td>
<td>Incluido</td>
</tr>
<tr>
<td>Cierre</td>
<td>Doble D</td>
</tr>
<tr>
<td>Barbillera</td>
<td>Incluido</td>
</tr>
<tr>
<td>Naricera</td>
<td>Incluido</td>
</tr>
<tr>
<td>Peso</td>
<td>1.250gr +/- 50</td>
</tr>
<tr>
<td>Homologaci&oacute;n</td>
<td>Europea, DOT y SNELL USA</td>
</tr>
<tr>
<td>Garant&iacute;a</td>
<td>5 A&ntilde;os HJC</td>
</tr>
<tr>
<td>Color</td>
<td>MC1</td>
</tr>
<tr>
<td>Acabado</td>
<td>Brillo&nbsp;</td>
</tr>
<tr>
<td>Serigraf&iacute;a</td>
<td>Lorenzo Monster R&eacute;plica 2015</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>Ya puedes disfrutar del renovado casco que el bicampe&oacute;n del mundo de MotoGP, Jorge Lorenzo, utiliza en este campeonato. La marca coreana HJC presenta para este 2015 su nueva gama de cascos RPHA 10 PLUS entre las que se encuentran las R&eacute;plicas de jorge Lorenzo eso s&iacute;, con mejoras evidentes, como siempre, en seguridad y novedosos y rompedores dise&ntilde;os a los que Jorge ya nos tiene acostumbrados. &nbsp;</p>
<p><strong>CALOTA EXTERIOR:</strong>&nbsp;Construido bajo la tecnolog&iacute;a PIM (Premium Integrated Matrix) es un tri-comp&oacute;sit; Mezcla de tejidos con calidad aeroespacial permite desarrollar una calota ultraligera y con gran capacidad de absorci&oacute;n de impactos.</p>
<p>Estos tejidos (tipo Sarga fibras diagonales) endurecidos con resinas ep&oacute;xicas, son <strong>ARAMIDA</strong> combinada con <strong>FIBRA DE VIDRIO</strong> de tecnolog&iacute;a avanzada y capas de tejidos org&aacute;nicos, <strong>FIBRA DE CARBONO&nbsp;</strong>cuya mezcla da como resultado es un casco muy resistente a impactos y abrasi&oacute;n que resulta extremadamente ligero con un peso de 1.250gr. +/- 50. &nbsp;</p>
<p><strong>TALLAS:</strong>&nbsp; Gracias a sus 3 tallas de calota se adapta perfectamente a cada piloto d&aacute;ndole una sensaci&oacute;n de confort &uacute;nica.</p>
<p>Tama&ntilde;o de calotas:</p>
<p>1- XXS (52-53) XS (54-55) S (55-56)</p>
<p>2- M (57-58) L (58-59</p>
<p>) 3- XL (60-61) XXL (62-63) &nbsp;&nbsp;</p>
<p><strong>CALOTA INTERIOR:</strong>&nbsp;Los interiores de estos cascos est&aacute;n hechos con SilvercoolPlus&trade; (Ginko), un material m&aacute;s drenante contra la humedad, anti-bacteriano y sin olores.</p>
<p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Incorpora una ranura especial en las almohadillas para gafas graduadas que disminuyen la presi&oacute;n sobre la sien &nbsp;&nbsp;</p>
<p><strong>VENTILACI&Oacute;N:</strong>&nbsp;Cabe destacar la evoluci&oacute;n en&nbsp;el aspecto de la ventilaci&oacute;n con el Max Air-Flow, ajustable incluso cuando llevas guantes y el sistema avanzado de canalizaci&oacute;n de aire ""ACS"" &nbsp;que expulsa al exterior la humedad y el aire caliente, dirigidos a los extractores traseros.</p>
<p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; El RHPA cuenta con una entrada de aire frontal, una superior, una lateral y extractores traseros.&nbsp;</p>
<p><strong>PANTALLA:</strong>&nbsp;Vienen de serie una pantalla transparente y una ahumada oscura 2D y una nueva versi&oacute;n m&aacute;s ancha de la lente insertable anti-vaho <strong>Pinlock<sup>&reg;</sup></strong>.</p>
<p>- &nbsp; &nbsp; &nbsp;La visera con tratamiento anti-UV protege de los rayos hasta un 95%.</p>
<p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Tipo de pantalla HJ-20P.</p>
<p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Incluye el sistema de cambio de pantalla RapidFire&trade; II para un montaje y desmontaje sencillos y sin herramientas.</p>
<p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Sistema autom&aacute;tico superior de cierre de la pantalla mediante palanca de control de cierre y 5mm de espacio para abrir la pantalla incluso usando guantes.</p>
<p><strong>CIERRE:</strong>&nbsp;Sistema de cierre de seguridad de doble anilla 2D y sistema de trinquete que evita que el casco se abra involuntariamente y salga despedido en caso de accidente. &nbsp;&nbsp;</p>
<p><strong>HOMOLOGACI&Oacute;N:</strong> CEPE Europea, DOT y SNELL USA &nbsp;&nbsp;</p>
<p><strong>GARANT&Iacute;A:</strong>&nbsp;El&nbsp;casco HJC RPHA 10 Plus Lorenzo Replica tiene 5 a&ntilde;os de garant&iacute;a. &nbsp;</p>
<p>Est&aacute; disponible en tallas desde la&nbsp;XXS (52-53) hasta la XXL (62-63). &nbsp;</p>
<p>Los&nbsp;nuevos HJC RPHA10 PLUS Replica Lorenzo&nbsp;que estar&aacute;n a la venta pr&oacute;ximamente:</p>
<ul>
<li>Lorenzo Monster Replica II (Ya disponible) 499,90 &euro;</li>
<li>Ghost Fuera (Ya disponible)&nbsp;539,90 &euro;</li>
<li>Speed Machine (Mediados Enero 2015)&nbsp;599,90 &euro;</li>
<li>Green Mamba (Mediados Diciembre 2014)&nbsp;499,90 &euro;</li>
</ul>";carretera,;"RPHA 10 PLUS LORENZO MONSTER REPLICA II";;;casco-integral-hjc-rpha-10-plus-lorenzo-monster-replica-ii;"En stock";"Bajo pedido";1;2014-11-28;2014-11-28;1;http://bubumotos.com/data/producto/grande/1417172811_replica_ii.jpg,http://bubumotos.com/data/producto/grande/1417172820_replica_ii_(1).jpg,http://bubumotos.com/data/producto/grande/1417172817_replica_ii_(2).jpg,http://bubumotos.com/data/producto/grande/1417172813_replica_ii_(3).jpg;1;;0;;0;0;0;0;1;0;0;0
